phase,pipeline,user,instance_id,groundtruth,final_prediction,final_score
phase1,vax2,P10,P10_139,HairBrush,Shaver In Use,0.28535438
phase1,vax2,P10,P10_128,HairBrush,Undetected,0.0
phase1,vax2,P10,P10_147,HandWash,HandWash,0.2787239
phase1,vax2,P10,P10_143,HandWash,HandWash,0.32285187
phase1,vax2,P10,P10_145,HandWash,HandWash,0.26677132
phase1,vax2,P10,P10_133,HandWash,Shaver In Use,0.28804016
phase1,vax2,P10,P10_134,HandWash,HandWash,0.28579822
phase1,vax2,P10,P10_074,Microwave,Undetected,0.0
phase1,vax2,P10,P10_073,Microwave,Undetected,0.0
phase1,vax2,P10,P10_068,Microwave,Undetected,0.0
phase1,vax2,P10,P10_078,Microwave,Undetected,0.0
phase1,vax2,P10,P10_077,Microwave,Undetected,0.0
phase1,vax2,P10,P10_126,Shaver In Use,Shaver In Use,0.35823536
phase1,vax2,P10,P10_118,Shaver In Use,Shaver In Use,0.3388245
phase1,vax2,P10,P10_125,Shaver In Use,Shaver In Use,0.36140963
phase1,vax2,P10,P10_119,Shaver In Use,Shaver In Use,0.3491466
phase1,vax2,P10,P10_136,ToilerFlushing,ToilerFlushing,0.35331696
phase1,vax2,P10,P10_137,ToilerFlushing,Shaver In Use,0.25246796
phase1,vax2,P10,P10_120,ToilerFlushing,ToilerFlushing,0.35547522
phase1,vax2,P10,P10_148,ToilerFlushing,ToilerFlushing,0.33109686
phase1,vax2,P10,P10_129,ToilerFlushing,ToilerFlushing,0.38223603
phase1,vax2,P10,P10_138,ToilerFlushing,ToilerFlushing,0.34308442
phase1,vax2,P10,P10_024,Vacuum,Undetected,0.0
phase1,vax2,P10,P10_000,Vacuum,Vacuum,0.31771123
phase1,vax2,P10,P10_012,,Vacuum,0.28093165
phase1,vax2,P10,P10_001,Vacuum,Vacuum,0.32355455
phase1,vax2,P10,P10_013,,Vacuum,0.26128104
phase1,vax2,P10,P10_005,Walking,Undetected,0.0
phase1,vax2,P10,P10_016,Walking,Undetected,0.0
phase1,vax2,P10,P10_017,Walking,Undetected,0.0
phase1,vax2,P10,P10_027,Walking,Undetected,0.0
phase1,vax2,P10,P10_004,Walking,Undetected,0.0
phase1,vax2,P10,P10_102,WashingDishes,WashingDishes,0.31385595
phase1,vax2,P10,P10_100,WashingDishes,WashingDishes,0.28571957
phase1,vax2,P10,P10_112,WashingDishes,WashingDishes,0.37894168
phase1,vax2,P10,P10_108,WashingDishes,WashingDishes,0.33215615
phase1,vax2,P10,P10_116,WashingDishes,Chopping+Grating,0.2700912
phase1,vax2,P10,P10_096,WashingDishes,WashingDishes,0.31193474
phase1,vax2,P10,P10_110,WashingDishes,WashingDishes,0.32858652
phase1,vax2,P10,P10_097,WashingDishes,WashingDishes,0.31087342
phase1,vax2,P10,P10_115,WashingDishes,WashingDishes,0.3865119
phase1,vax2,P10,P10_104,WashingDishes,WashingDishes,0.33188486
phase15,vax2,PHU2,PHU2_0_0,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_1,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_2,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_3,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_4,Microwave,Baking,0.25257823
phase15,vax2,PHU2,PHU2_0_5,WashingDishes,Baking,0.2940399
phase15,vax2,PHU2,PHU2_0_6,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_7,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_8,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_9,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_10,WashingDishes,Microwave,0.25274348
phase15,vax2,PHU2,PHU2_0_11,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_12,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_13,Undetected,Baking,0.27373654
phase15,vax2,PHU2,PHU2_0_14,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_15,Microwave,Baking,0.28748673
phase15,vax2,PHU2,PHU2_0_16,Microwave,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_17,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_18,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_19,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_20,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_21,Microwave,WashingDishes,0.26690343
phase15,vax2,PHU2,PHU2_0_22,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_23,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_24,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_25,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_26,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_27,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_0_28,WashingDishes,Microwave,0.2732711
phase15,vax2,PHU2,PHU2_0_29,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_0,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_1,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_2,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_3,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_4,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_5,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_6,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_7,Undetected,Baking,0.2737587
phase15,vax2,PHU2,PHU2_1_8,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_9,Undetected,Microwave,0.30727208
phase15,vax2,PHU2,PHU2_1_10,Undetected,Baking,0.2910638
phase15,vax2,PHU2,PHU2_1_11,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_12,Undetected,Blender,0.30608943
phase15,vax2,PHU2,PHU2_1_13,Undetected,Chopping+Grating,0.2652201
phase15,vax2,PHU2,PHU2_1_14,Undetected,Chopping+Grating,0.29982996
phase15,vax2,PHU2,PHU2_1_15,WashingDishes,Microwave,0.26356456
phase15,vax2,PHU2,PHU2_1_16,Undetected,Chopping+Grating,0.27361727
phase15,vax2,PHU2,PHU2_1_17,Undetected,FridgeOpen,0.3124613
phase15,vax2,PHU2,PHU2_1_18,Undetected,Chopping+Grating,0.29519755
phase15,vax2,PHU2,PHU2_1_19,Undetected,CookingOnStove,0.2587468
phase15,vax2,PHU2,PHU2_1_20,Undetected,Chopping+Grating,0.2620521
phase15,vax2,PHU2,PHU2_1_21,Undetected,Chopping+Grating,0.2775747
phase15,vax2,PHU2,PHU2_1_22,Undetected,Chopping+Grating,0.25584683
phase15,vax2,PHU2,PHU2_1_23,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_24,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_25,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_1_26,Chopping+Grating,Chopping+Grating,0.2958122
phase15,vax2,PHU2,PHU2_1_27,Chopping+Grating,CookingOnStove,0.32529154
phase15,vax2,PHU2,PHU2_1_28,Chopping+Grating,Chopping+Grating,0.3405698
phase15,vax2,PHU2,PHU2_1_29,Chopping+Grating,Chopping+Grating,0.35281658
phase15,vax2,PHU2,PHU2_2_0,Undetected,Chopping+Grating,0.30486035
phase15,vax2,PHU2,PHU2_2_1,Undetected,Chopping+Grating,0.25640404
phase15,vax2,PHU2,PHU2_2_2,Undetected,Chopping+Grating,0.25529897
phase15,vax2,PHU2,PHU2_2_3,Undetected,Chopping+Grating,0.33538142
phase15,vax2,PHU2,PHU2_2_4,Undetected,Chopping+Grating,0.27120972
phase15,vax2,PHU2,PHU2_2_5,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_6,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_7,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_8,Undetected,CookingOnStove,0.29551756
phase15,vax2,PHU2,PHU2_2_9,Undetected,Baking,0.2803588
phase15,vax2,PHU2,PHU2_2_10,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_11,Undetected,Chopping+Grating,0.31357944
phase15,vax2,PHU2,PHU2_2_12,Undetected,Baking,0.30448228
phase15,vax2,PHU2,PHU2_2_13,Undetected,FridgeOpen,0.28660378
phase15,vax2,PHU2,PHU2_2_14,Undetected,FridgeOpen,0.27831832
phase15,vax2,PHU2,PHU2_2_15,Undetected,Baking,0.33359876
phase15,vax2,PHU2,PHU2_2_16,Microwave,FridgeOpen,0.2504577
phase15,vax2,PHU2,PHU2_2_17,FridgeOpen,Baking,0.28274238
phase15,vax2,PHU2,PHU2_2_18,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_19,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_20,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_21,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_22,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_23,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_24,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_25,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_26,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_2_27,Chopping+Grating,CookingOnStove,0.2698418
phase15,vax2,PHU2,PHU2_2_28,Chopping+Grating,Chopping+Grating,0.2999605
phase15,vax2,PHU2,PHU2_2_29,Chopping+Grating,Blender,0.29254282
phase15,vax2,PHU2,PHU2_3_0,Chopping+Grating,Chopping+Grating,0.31530672
phase15,vax2,PHU2,PHU2_3_1,Chopping+Grating,Baking,0.27567285
phase15,vax2,PHU2,PHU2_3_2,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_3,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_4,Chopping+Grating,Chopping+Grating,0.27526033
phase15,vax2,PHU2,PHU2_3_5,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_6,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_7,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_8,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_9,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_10,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_11,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_12,Chopping+Grating,Chopping+Grating,0.2579466
phase15,vax2,PHU2,PHU2_3_13,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_14,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_15,Chopping+Grating,Chopping+Grating,0.25941527
phase15,vax2,PHU2,PHU2_3_16,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_17,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_18,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_19,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_21,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_22,Chopping+Grating,Chopping+Grating,0.25743747
phase15,vax2,PHU2,PHU2_3_23,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_24,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_25,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_26,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_27,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_28,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_3_29,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_0,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_1,Chopping+Grating,Chopping+Grating,0.2553134
phase15,vax2,PHU2,PHU2_4_2,WashingDishes,CookingOnStove,0.3000914
phase15,vax2,PHU2,PHU2_4_3,WashingDishes,CookingOnStove,0.3507436
phase15,vax2,PHU2,PHU2_4_4,WashingDishes,CookingOnStove,0.30786362
phase15,vax2,PHU2,PHU2_4_5,WashingDishes,CookingOnStove,0.3169302
phase15,vax2,PHU2,PHU2_4_6,WashingDishes,WashingDishes,0.3378601
phase15,vax2,PHU2,PHU2_4_7,WashingDishes,WashingDishes,0.35997373
phase15,vax2,PHU2,PHU2_4_8,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_9,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_10,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_11,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_12,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_13,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_14,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_15,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_16,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_17,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_18,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_19,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_20,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_21,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_22,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_23,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_24,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_25,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_26,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_27,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_28,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_4_29,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_0,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_1,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_3,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_5,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_6,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_8,CookingOnStove,CookingOnStove,0.2792808
phase15,vax2,PHU2,PHU2_5_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_12,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_13,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_14,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_15,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_16,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_21,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_22,Undetected,Baking,0.28848928
phase15,vax2,PHU2,PHU2_5_23,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_24,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_25,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_26,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_27,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_5_28,Undetected,Baking,0.26318693
phase15,vax2,PHU2,PHU2_5_29,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_0,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_1,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_2,CookingOnStove,CookingOnStove,0.26017585
phase15,vax2,PHU2,PHU2_6_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_7,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_8,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_11,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_12,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_13,FridgeOpen,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_14,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_15,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_16,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_20,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_21,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_22,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_23,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_24,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_25,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_26,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_27,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_6_28,CookingOnStove,CookingOnStove,0.28687978
phase15,vax2,PHU2,PHU2_6_29,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_0,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_1,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_2,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_3,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_4,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_5,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_6,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_7,CookingOnStove,CookingOnStove,0.28744355
phase15,vax2,PHU2,PHU2_7_8,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_9,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_10,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_11,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_12,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_13,WashingDishes,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_14,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_17,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_18,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_20,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_21,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_22,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_23,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_24,Undetected,Baking,0.27995545
phase15,vax2,PHU2,PHU2_7_25,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_26,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_27,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_28,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_7_29,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_0,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_1,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_2,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_3,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_4,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_5,Undetected,Baking,0.27540493
phase15,vax2,PHU2,PHU2_8_6,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_7,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_8,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_9,Undetected,Baking,0.26771596
phase15,vax2,PHU2,PHU2_8_10,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_11,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_12,Undetected,CookingOnStove,0.2695357
phase15,vax2,PHU2,PHU2_8_13,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_14,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_15,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_16,Undetected,Baking,0.25603053
phase15,vax2,PHU2,PHU2_8_17,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_18,Undetected,Baking,0.25384098
phase15,vax2,PHU2,PHU2_8_19,Undetected,Baking,0.25308862
phase15,vax2,PHU2,PHU2_8_20,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_21,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_22,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_23,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_24,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_25,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_26,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_27,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_28,Undetected,Undetected,0.0
phase15,vax2,PHU2,PHU2_8_29,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_0,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_1,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_2,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_3,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_4,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_5,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_6,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_7,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_8,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_9,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_10,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_11,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_12,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_13,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_14,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_15,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_16,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_17,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_18,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_19,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_20,Baking,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_21,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_22,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_23,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_24,FridgeOpen,WashingDishes,0.25614607
phase15,vax2,PHU3,PHU3_0_25,WashingDishes,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_26,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_27,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_28,CookingOnStove,Undetected,0.0
phase15,vax2,PHU3,PHU3_0_29,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_0,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_1,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_2,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_3,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_4,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_5,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_6,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_7,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_8,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_9,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_10,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_11,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_12,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_13,Chopping+Grating,WashingDishes,0.29420656
phase15,vax2,PHU3,PHU3_1_14,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_15,Chopping+Grating,WashingDishes,0.27790606
phase15,vax2,PHU3,PHU3_1_16,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_17,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_18,Undetected,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_19,FridgeOpen,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_20,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_21,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_22,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_23,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_24,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_25,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_26,Chopping+Grating,Undetected,0.0
phase15,vax2,PHU3,PHU3_1_27,Chopping+Grating,Undetected,0.0
